# sid, x, y, z, r
129, -5.8084730665783519, -4.4032875540796566, -9.9996945112848969, 0.4311215845809024
130, 1.1447745634841076, 1.9564800875448169, -5.9608725203274355, 0.4560784590630328
131, -6.2680603743281980, 3.1700603847939490, -5.1065225099820406, 0.4753583097121468
132, 8.6009740907806496, -5.9355787122540402, 9.9995031908628587, 0.4455062802729682
133, 8.8992659938577621, -9.3939271054589213, -9.9993823298817901, 0.4155708896158068
134, 6.1836556548576045, -5.4703835497827020, -12.1329485318710120, 0.4728631081762180
135, -5.0735327921738254, 1.3272741871347036, -14.5494333320878599, 0.4635998167247877
136, -8.1995477583924128, -7.7599941468647646, -2.1229484481818117, 0.4630500358524083
137, -2.0669287377668510, -5.8463615657611072, 17.6872341830924924, 0.4573644955098399
138, 6.6454921503213020, -4.8310334344294947, 3.5928462018716729, 0.4530232848601274
139, -2.5144273344562427, 9.3269118421433710, -9.9992865473715202, 0.4459434490019589
140, 11.7997589448990574, 1.1437955503960162, 5.9178913763229106, 0.4363617719489662
141, -5.4138140046339469, 6.7562630085082089, -9.9994219986402761, 0.4461297017316049
142, -1.3957578960952315, 6.2441805120578788, 11.3000006708331924, 0.4309504600629932
143, 8.0910050145470294, -9.9995462894785732, 1.8992182754034161, 0.4315047917069673
144, 9.2562775157642072, 3.8038661581752682, -4.6540884095545403, 0.4362778060058117
145, -8.1995418335989374, 8.1748924988680756, -0.1253897812361206, 0.4357838894458378
146, 11.7995780204563090, 3.1286951157981608, 6.6353599114330351, 0.4379941677866204
147, -8.1994831317415819, -8.7075662712891368, -4.8519766564148892, 0.4384268220234957
148, -3.6930036298448239, -1.0660382847000522, -5.9070768454124050, 0.4451129555051359
149, 9.7957139282967152, 2.4356303707847644, 9.9996122135567962, 0.4453822732769866
150, 5.7658520082822280, -5.7662469541087686, -12.6614269283875807, 0.4323561845953767
151, -4.3617807266396937, 0.6166627453999380, 6.0016443445786711, 0.4434528819491927
152, 4.4426269629819037, -6.5104923246067674, 10.0202669778053544, 0.4646990420793708
153, -3.9321975244327936, 9.9995087347214877, 8.1195672823872123, 0.4782092423060180
154, 11.7727975339731099, 7.0960705598047511, -9.9993781582693781, 0.4675945285722978
155, -8.1995253538182364, 7.4536550930394689, 2.4059976535416352, 0.4465954493675851
156, 11.7995000000000001, -1.9867250210946521, -7.0398583818072789, 0.4255164946560560
157, 11.7995264843395038, -4.3486882384490153, 5.9779714771514101, 0.4430875039711622
158, 0.6669147163032800, -4.2339591060123363, -19.0000000000000000, 0.4552220191601237
159, 7.8216707727956232, 3.5655705305008434, 16.2719954191578928, 0.4467500637897075
160, 11.7994999999999983, 8.7756679019301398, 3.0979259159736849, 0.4375146241381498
161, -0.0591352758196444, -6.7492176825932466, 15.9715096075310043, 0.4423296630482135
162, 8.5534845872989163, -1.8713485565068859, -17.5760511971608757, 0.4445146695638929
163, 7.0860684503671143, -4.5887275366643063, -16.5644339492929014, 0.4231437628527455
164, -3.9262206315259429, 4.0287495669611086, 17.8026925603291843, 0.4462101082086179
165, -6.7731288141800565, 0.4086830853400445, -9.9996651354925845, 0.4698659071228143
166, 0.0669608746342361, -6.7800050005340031, 15.2470597013745710, 0.4423296630482115
167, -4.9776834410018980, -9.9745857139686329, 9.9994884115020266, 0.4722302908125567
168, -1.6227055235364625, 6.1064787784793539, -17.1667095016528215, 0.4259217905993397
169, 2.9063437290683845, -6.8790744863539546, 18.9993685092455991, 0.4354754588012446
170, -4.5162872002467989, 9.3699970730736837, -9.9993505496345723, 0.4247702743471012
171, -0.3973387619013014, -5.2309003427748184, 18.9999212139496336, 0.4268189803587311
